,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,state,sqft_free,$/ft2_living,$/ft,profit
20074,9417400110,2014-09-15,390000.0,4,1.0,1280,4840,1.0,0,0,3,7,940,340,1950,0,98136,47.5477,-122.395,1360,4840,Seattle,WA,3560,304.6875,80.57851239669421,0
20075,9417400215,2014-07-31,363000.0,2,1.0,820,4880,1.0,0,0,4,6,820,0,1925,0,98136,47.5483,-122.394,1320,4880,Seattle,WA,4060,442.6829268292683,74.38524590163935,0
20076,9418400240,2014-10-28,355000.0,2,1.0,2020,6720,1.0,0,0,3,7,1010,1010,1948,0,98118,47.5474,-122.291,1720,6720,Seattle,WA,4700,175.74257425742573,52.82738095238095,0
20077,9421500010,2015-02-05,442500.0,4,2.25,1970,7902,1.0,0,0,3,8,1310,660,1960,0,98125,47.7249,-122.298,1860,8021,Seattle,WA,5932,224.61928934010152,55.99848139711465,0
20078,9421500070,2014-12-30,528000.0,4,2.25,1910,8005,1.0,0,0,3,8,1280,630,1960,0,98125,47.7259,-122.298,1860,8010,Seattle,WA,6095,276.4397905759162,65.95877576514678,0
20079,9421500130,2014-06-16,378000.0,5,2.5,2760,8015,1.0,0,0,4,8,1600,1160,1960,0,98125,47.7255,-122.297,460,18000,Seattle,WA,5255,136.95652173913044,47.161572052401745,0
20080,9421500150,2014-06-23,403500.0,3,1.0,1830,8004,1.0,0,0,3,8,1200,630,1960,0,98125,47.7259,-122.297,1860,7971,Seattle,WA,6174,220.49180327868854,50.412293853073464,0
20081,9421500160,2015-03-03,495000.0,4,1.5,1810,7998,1.0,0,0,3,8,1210,600,1960,0,98125,47.726,-122.297,1830,7763,Seattle,WA,6188,273.4806629834254,61.89047261815454,0
20082,9422400035,2014-09-12,477500.0,2,2.0,2090,6000,2.0,0,1,3,7,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400,Seattle,WA,3910,228.4688995215311,79.58333333333333,0
20083,9423400140,2014-06-09,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,Seattle,WA,11860,274.390243902439,33.333333333333336,0
20084,9423400193,2014-12-26,473000.0,3,2.75,1050,7200,1.0,0,0,3,7,1050,0,1985,0,98125,47.7163,-122.303,1860,9000,Seattle,WA,6150,450.4761904761905,65.69444444444444,0
20085,9423800030,2014-11-18,250000.0,3,1.0,1100,7470,1.0,0,0,4,5,1100,0,1917,0,98065,47.5242,-121.831,1280,7055,Snoqualmie,WA,6370,227.27272727272728,33.467202141900934,0
20086,9424400105,2014-07-10,525000.0,4,1.75,2280,5959,1.0,0,0,3,7,1250,1030,1947,0,98116,47.5655,-122.395,1640,5911,Seattle,WA,3679,230.26315789473685,88.10203054203726,0
20087,9424400110,2014-12-16,725000.0,2,1.0,2410,5930,2.0,0,0,3,9,1930,480,2007,0,98116,47.5657,-122.395,1540,5892,Seattle,WA,3520,300.8298755186722,122.25969645868466,0
20088,9424400200,2014-05-15,451555.0,2,1.0,1320,4520,1.0,0,1,3,6,1320,0,1912,1971,98116,47.5655,-122.394,1420,4560,Seattle,WA,3200,342.0871212121212,99.90154867256638,0
20089,9429000170,2015-03-26,617950.0,4,2.5,2410,7950,2.0,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713,Kirkland,WA,5540,256.41078838174275,77.72955974842768,0
20090,9429400060,2015-04-09,377000.0,3,2.5,1870,5333,2.0,0,0,3,8,1870,0,2012,0,98019,47.7447,-121.984,2100,3730,Duvall,WA,3463,201.6042780748663,70.6919182448903,0
20091,9429400170,2014-06-25,309620.0,3,2.5,1860,3730,2.0,0,0,3,8,1860,0,2012,0,98019,47.7442,-121.984,2110,4509,Duvall,WA,1870,166.46236559139786,83.00804289544236,0
20092,9429500045,2014-05-09,428750.0,3,1.0,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826,Bellevue,WA,29116,264.6604938271605,13.949440395627278,0
20093,9429500146,2014-07-14,580000.0,3,2.5,3200,18750,1.0,0,0,2,9,2660,540,1967,1996,98027,47.5717,-122.12,3200,22475,Issaquah,WA,15550,181.25,30.933333333333334,0
20094,9430000070,2015-04-30,300000.0,3,2.5,1640,5707,2.0,0,0,3,7,1640,0,1995,0,98031,47.4016,-122.209,1850,5827,Kent,WA,4067,182.9268292682927,52.56702295426669,0
20095,9430100020,2014-06-17,725000.0,4,2.75,2630,7505,2.0,0,0,3,8,2630,0,1994,0,98052,47.6846,-122.163,2670,7506,Redmond,WA,4875,275.6653992395437,96.6022651565623,0
20096,9430100360,2015-02-05,717500.0,3,2.5,2530,9932,2.0,0,0,3,8,2530,0,1995,0,98052,47.6853,-122.16,2140,7950,Redmond,WA,7402,283.59683794466406,72.24124043495772,0
20097,9430110030,2015-01-14,500000.0,4,2.5,1940,7607,2.0,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600,Redmond,WA,5667,257.7319587628866,65.72893387669252,0
20098,9430110120,2015-05-05,737000.0,3,2.5,2300,7800,2.0,0,2,3,9,2300,0,1997,0,98052,47.6842,-122.155,2300,8187,Redmond,WA,5500,320.4347826086956,94.48717948717949,0
20099,9432750070,2014-08-08,512000.0,4,2.5,2550,17209,2.0,0,0,3,9,2550,0,1996,0,98059,47.4836,-122.136,2840,12560,Renton,WA,14659,200.7843137254902,29.75187401940845,0
20100,9432750190,2014-11-12,460000.0,4,2.5,2080,17532,2.0,0,0,3,9,2080,0,1996,0,98059,47.4835,-122.136,2550,12560,Renton,WA,15452,221.15384615384616,26.23773671001597,0
20101,9432900040,2014-07-29,325000.0,4,2.5,2230,8500,2.0,0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,2270,8770,Enumclaw,WA,6270,145.73991031390133,38.23529411764706,0
20102,9432900070,2014-09-02,338150.0,4,2.25,2700,8580,2.0,0,0,3,8,2700,0,1992,0,98022,47.2087,-122.009,2420,8580,Enumclaw,WA,5880,125.24074074074075,39.41142191142191,0
20103,9432900180,2014-07-14,307999.0,4,2.75,2420,8438,2.0,0,0,3,8,2420,0,1996,0,98022,47.2091,-122.009,2420,8580,Enumclaw,WA,6018,127.27231404958678,36.50142213794738,0
20104,9432900250,2015-03-09,329990.0,4,2.75,2420,8438,2.0,0,0,3,8,2420,0,1997,0,98022,47.2089,-122.011,2270,8770,Enumclaw,WA,6018,136.3595041322314,39.10760843801849,0
20105,9432900380,2014-10-23,280017.0,3,2.5,1850,8770,2.0,0,0,3,8,1850,0,1996,0,98022,47.2091,-122.009,2350,8606,Enumclaw,WA,6920,151.36054054054054,31.928962371721777,0
20106,9432900560,2015-02-12,290000.0,3,2.5,2360,8764,2.0,0,0,3,8,2360,0,1991,0,98022,47.2114,-122.009,2360,8746,Enumclaw,WA,6404,122.88135593220339,33.08991328160657,0
20107,9433000060,2014-11-18,814950.0,4,2.75,2990,6626,2.0,0,0,3,9,2990,0,2014,0,98052,47.7107,-122.11,2910,5533,Redmond,WA,3636,272.55852842809367,122.99275581044371,0
20108,9433000390,2014-12-18,784950.0,4,2.75,2840,4227,3.0,0,0,3,9,2840,0,2014,0,98052,47.7097,-122.107,2880,4227,Redmond,WA,1387,276.39084507042253,185.69907735982966,0
20109,9433000460,2014-10-07,779950.0,4,2.75,2990,4298,2.0,0,0,3,9,2990,0,2014,0,98052,47.7101,-122.108,2990,4837,Redmond,WA,1308,260.8528428093646,181.46812470916706,0
20110,9433000470,2014-09-19,779950.0,4,2.75,2840,4864,3.0,0,0,3,9,2840,0,2014,0,98052,47.7103,-122.108,2990,5314,Redmond,WA,2024,274.63028169014086,160.3515625,0
20111,9433000480,2014-09-22,799950.0,4,3.5,3030,5494,3.0,0,0,3,9,3030,0,2014,0,98052,47.7103,-122.109,2910,5314,Redmond,WA,2464,264.009900990099,145.60429559519477,0
20112,9435300030,2014-05-28,550000.0,4,1.0,1660,34848,1.0,0,0,1,5,930,730,1933,0,98052,47.6621,-122.132,2160,11467,Redmond,WA,33188,331.32530120481925,15.782828282828282,0
20113,9435300051,2014-06-11,354000.0,3,1.0,940,10368,1.0,0,0,3,7,940,0,1965,0,98052,47.6608,-122.133,2090,9620,Redmond,WA,9428,376.59574468085106,34.14351851851852,0
20114,9438300035,2014-08-27,355000.0,3,1.75,2040,8173,1.0,0,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172,Seattle,WA,6133,174.01960784313727,43.43570292426282,0
20115,9441300030,2015-04-10,615000.0,3,1.75,2620,8280,1.0,0,0,4,7,1330,1290,1948,0,98177,47.7235,-122.359,1530,8160,Seattle,WA,5660,234.73282442748092,74.27536231884058,0
20116,9445300045,2014-06-09,831000.0,4,2.5,2030,3905,1.5,0,0,4,7,1630,400,1926,0,98103,47.6547,-122.34,2000,3905,Seattle,WA,1875,409.35960591133005,212.80409731113957,0
20117,9448300061,2014-07-08,235000.0,2,1.0,1020,7920,1.0,0,0,3,6,1020,0,1939,0,98108,47.5558,-122.31,1530,6900,Seattle,WA,6900,230.3921568627451,29.671717171717173,0
20118,9448300115,2014-12-05,425000.0,4,2.0,1390,4500,1.5,0,0,5,7,1390,0,1908,0,98108,47.5552,-122.311,1900,5460,Seattle,WA,3110,305.75539568345323,94.44444444444444,0
20119,9454200030,2014-09-23,734000.0,4,2.75,3090,7650,2.0,0,2,3,8,2340,750,1959,1989,98042,47.3622,-122.157,2760,10370,Kent,WA,4560,237.54045307443366,95.94771241830065,0
20120,9455200205,2014-06-04,525000.0,3,2.0,1540,7800,1.0,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800,Seattle,WA,6260,340.90909090909093,67.3076923076923,0
20121,9455200329,2014-11-04,495000.0,3,1.75,1890,6557,1.0,0,0,3,8,1890,0,1967,0,98125,47.7032,-122.286,1920,6793,Seattle,WA,4667,261.9047619047619,75.4918407808449,0
20122,9455200445,2015-03-25,601000.0,3,1.75,1330,6743,1.0,0,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350,Seattle,WA,5413,451.8796992481203,89.1294675960255,0
20123,9455200570,2014-12-17,632000.0,6,2.5,2560,8320,1.0,0,0,3,7,1370,1190,1961,0,98125,47.7021,-122.287,2360,7800,Seattle,WA,5760,246.875,75.96153846153847,0
20124,9455200596,2015-01-14,357500.0,3,1.0,1450,8100,1.0,0,0,3,6,1450,0,1952,0,98125,47.7027,-122.289,1450,7800,Seattle,WA,6650,246.55172413793105,44.135802469135804,0
20125,9455200790,2014-12-09,445000.0,3,1.75,1410,5100,1.0,0,0,4,7,1110,300,1954,0,98125,47.7026,-122.29,1600,7800,Seattle,WA,3690,315.60283687943263,87.25490196078431,0
20126,9456200405,2015-03-10,205950.0,3,1.0,970,11963,1.0,0,0,4,6,970,0,1970,0,98198,47.3776,-122.315,1210,11963,Seattle,WA,10993,212.31958762886597,17.215581375909053,0
20127,9456200450,2015-04-27,212000.0,4,2.5,1900,21780,1.5,0,0,3,7,1900,0,1940,1987,98198,47.3776,-122.314,1240,9166,Seattle,WA,19880,111.57894736842105,9.733700642791552,0
20128,9459200110,2014-06-10,315000.0,2,1.0,1740,3622,1.0,0,0,4,7,950,790,1924,0,98118,47.5541,-122.29,1270,3800,Seattle,WA,1882,181.0344827586207,86.96852567642186,0
20129,9459200120,2015-03-04,400000.0,3,2.0,1170,3868,1.5,0,0,4,7,1170,0,1925,0,98118,47.5543,-122.29,1400,3800,Seattle,WA,2698,341.88034188034186,103.41261633919338,0
20130,9460000010,2014-12-03,285000.0,3,1.75,1990,6500,1.0,0,0,3,7,1090,900,1961,0,98055,47.488,-122.221,2150,6500,Renton,WA,4510,143.21608040201005,43.84615384615385,0
20131,9460000110,2014-09-24,280000.0,3,1.75,2630,6500,1.0,0,0,3,7,1330,1300,1958,0,98055,47.4878,-122.221,2520,6500,Renton,WA,3870,106.4638783269962,43.07692307692308,0
20132,9464700340,2014-07-08,1115000.0,4,2.5,3180,31931,1.0,0,0,4,10,2390,790,1978,0,98007,47.6388,-122.149,3180,35007,Bellevue,WA,28751,350.62893081761007,34.919044189032604,0
20133,9465200181,2015-04-28,475000.0,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913,Seattle,WA,3214,204.74137931034483,85.83303216479942,0
20134,9465200405,2014-08-21,412000.0,2,1.0,910,6282,1.0,0,0,4,7,910,0,1939,0,98103,47.6967,-122.354,970,6281,Seattle,WA,5372,452.74725274725273,65.58420885068449,0
20135,9465900500,2014-06-17,605500.0,3,2.5,2830,6536,2.0,0,0,3,9,2830,0,1989,0,98072,47.7462,-122.172,2710,6954,Woodinville,WA,3706,213.95759717314488,92.640758873929,0
20136,9465910030,2014-05-15,525000.0,3,2.5,2700,7434,2.0,0,0,3,9,2700,0,1991,0,98072,47.7434,-122.174,2660,8405,Woodinville,WA,4734,194.44444444444446,70.62146892655367,0
20137,9465910070,2014-07-16,480000.0,3,2.5,1940,10035,2.0,0,0,4,8,1940,0,1994,0,98072,47.7438,-122.172,2810,8333,Woodinville,WA,8095,247.42268041237114,47.832585949177876,0
20138,9465910150,2014-11-09,607000.0,3,2.5,2470,9226,2.0,0,0,3,9,2470,0,1991,0,98072,47.7439,-122.17,2820,11013,Woodinville,WA,6756,245.748987854251,65.79232603511815,0
20139,9465910190,2014-05-29,600000.0,3,1.75,2930,19876,1.0,0,0,3,9,2030,900,1993,0,98072,47.7443,-122.17,2740,11499,Woodinville,WA,16946,204.77815699658703,30.187160394445563,0
20140,9465910310,2014-09-19,550000.0,4,2.5,2810,7549,2.0,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,2750,7642,Woodinville,WA,4739,195.72953736654804,72.85733209696649,0
20141,9465910320,2014-07-09,565000.0,3,2.5,2500,7394,2.0,0,0,3,9,2500,0,1990,0,98072,47.7441,-122.173,2790,7642,Woodinville,WA,4894,226.0,76.41330808763863,0
20142,9465910380,2014-10-24,540000.0,4,2.25,2850,7453,2.0,0,0,3,9,2850,0,1991,0,98072,47.7439,-122.174,2700,8468,Woodinville,WA,4603,189.47368421052633,72.45404535086543,0
20143,9468200100,2014-07-10,569950.0,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354,1630,4000,Seattle,WA,4800,499.9561403508772,95.95117845117845,0
20144,9468200109,2014-06-17,1555000.0,3,3.5,4360,6240,2.0,0,3,3,10,2960,1400,2008,0,98103,47.6791,-122.354,1920,3910,Seattle,WA,1880,356.651376146789,249.19871794871796,0
20145,9468200125,2014-08-26,480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,Seattle,WA,2030,466.0194174757282,156.86274509803923,0
20146,9468200140,2014-08-19,450000.0,2,1.75,1250,2890,1.0,0,0,4,7,790,460,1920,0,98103,47.6795,-122.353,1500,3225,Seattle,WA,1640,360.0,155.70934256055364,0
20147,9468200163,2014-07-09,680000.0,3,2.0,1780,5720,1.0,0,0,5,7,980,800,1925,0,98103,47.6794,-122.351,1620,5050,Seattle,WA,3940,382.02247191011236,118.88111888111888,0
20148,9468200175,2014-11-14,635500.0,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,98103,47.6789,-122.351,1700,4356,Seattle,WA,1940,382.8313253012048,176.52777777777777,0
20149,9471200065,2014-10-15,1855000.0,5,3.25,5570,9600,2.0,0,0,5,9,3860,1710,1952,0,98105,47.6708,-122.262,3170,10400,Seattle,WA,4030,333.03411131059244,193.22916666666666,0
20150,9471200115,2014-05-28,1285000.0,4,2.5,3240,10800,1.0,0,0,3,10,2260,980,1946,0,98105,47.6709,-122.262,3490,10800,Seattle,WA,7560,396.60493827160496,118.98148148148148,0
20151,9471201110,2015-04-06,1130000.0,4,1.75,2370,8400,1.0,0,0,5,9,1270,1100,1949,0,98105,47.6716,-122.264,2370,8400,Seattle,WA,6030,476.7932489451477,134.52380952380952,0
20152,9471201175,2014-05-06,1580000.0,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,0,98105,47.6687,-122.264,3430,11050,Seattle,WA,7160,420.21276595744683,144.6886446886447,0
20153,9472200060,2014-11-05,1295000.0,3,2.75,3340,12690,1.0,0,0,3,10,2550,790,1956,1988,98105,47.6665,-122.27,3340,9480,Seattle,WA,9350,387.7245508982036,102.04885736800631,0
20154,9473200105,2014-09-24,425000.0,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,Seattle,WA,2810,201.4218009478673,86.3821138211382,0
20155,9474700020,2014-05-03,310000.0,3,1.0,1010,9945,1.0,0,0,4,6,1010,0,1973,0,98065,47.5324,-121.763,1390,12710,Snoqualmie,WA,8935,306.9306930693069,31.171442936148818,0
20156,9475200030,2014-06-16,499000.0,3,1.75,1750,12325,1.0,0,0,4,7,1470,280,1968,0,98052,47.6832,-122.118,1820,9750,Redmond,WA,10575,285.14285714285717,40.4868154158215,0
20157,9475700220,2014-06-26,405000.0,4,2.5,2220,4652,2.0,0,0,3,7,2220,0,2001,0,98059,47.4902,-122.154,1840,4500,Renton,WA,2432,182.43243243243242,87.05932932072227,0
20158,9475710040,2014-08-20,291375.0,4,2.5,2220,6233,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,Renton,WA,4013,131.25,46.74715225413124,0
20159,9475710060,2014-06-13,370000.0,4,2.5,2220,5338,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5338,Renton,WA,3118,166.66666666666666,69.31434994379917,0
20160,9475710170,2014-09-19,419950.0,4,2.5,2220,6800,2.0,0,0,3,7,2220,0,2002,0,98059,47.49,-122.15,2220,5303,Renton,WA,4580,189.16666666666666,61.75735294117647,0
20161,9475960050,2014-06-20,565000.0,4,2.75,3260,4900,2.0,0,0,3,9,3260,0,2013,0,98059,47.4812,-122.123,3260,6132,Renton,WA,1640,173.31288343558282,115.3061224489796,0
20162,9476010120,2015-03-21,670000.0,5,2.75,2900,5155,2.0,0,0,3,8,2900,0,2008,0,98075,47.5977,-122.008,2900,6176,Sammamish,WA,2255,231.0344827586207,129.9709020368574,0
20163,9476200020,2015-03-06,254000.0,3,1.0,1010,7384,1.0,0,2,5,6,1010,0,1943,0,98056,47.4905,-122.191,1010,8000,Renton,WA,6374,251.4851485148515,34.398699891657635,0
20164,9476200035,2014-11-20,190000.0,2,1.0,880,6900,1.0,0,0,3,6,880,0,1943,0,98056,47.4903,-122.191,1060,8000,Renton,WA,6020,215.9090909090909,27.536231884057973,0
20165,9476200150,2015-04-16,231500.0,2,1.0,1000,7615,1.0,0,0,4,6,1000,0,1943,0,98056,47.49,-122.191,1060,8000,Renton,WA,6615,231.5,30.4005252790545,0
20166,9476200290,2014-10-17,190000.0,3,1.0,1260,10900,1.0,0,0,4,6,1260,0,1943,0,98056,47.491,-122.188,1090,8137,Renton,WA,9640,150.79365079365078,17.431192660550458,0
20167,9476200350,2014-10-13,471750.0,5,3.5,3790,8200,1.0,0,1,3,8,2120,1670,2001,0,98056,47.4891,-122.19,1740,8676,Renton,WA,4410,124.47229551451187,57.53048780487805,0
20168,9476200485,2014-09-29,261490.0,4,1.0,1640,8467,1.0,0,2,4,6,1220,420,1943,0,98056,47.4894,-122.188,1060,7396,Renton,WA,6827,159.4451219512195,30.883429786228888,0
20169,9476200545,2015-01-27,270000.0,3,2.0,1350,6696,1.0,0,0,5,6,680,670,1944,0,98056,47.4919,-122.187,1350,6700,Renton,WA,5346,200.0,40.32258064516129,0
20170,9476200580,2014-07-10,250000.0,3,1.0,1010,8711,1.0,0,0,5,6,1010,0,1944,0,98056,47.4914,-122.186,1250,8053,Renton,WA,7701,247.52475247524754,28.699345654919068,0
20171,9476200650,2015-04-16,245000.0,2,1.0,1020,7679,1.0,0,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497,Renton,WA,6659,240.19607843137254,31.905195989061074,0
20172,9476200680,2015-04-28,226000.0,3,1.75,1490,6269,1.0,0,0,4,6,990,500,1944,0,98056,47.4917,-122.188,1490,7722,Renton,WA,4779,151.6778523489933,36.05040676343914,0
20173,9476200710,2014-06-08,530000.0,3,2.75,3400,7200,2.0,0,2,3,9,2470,930,2009,0,98056,47.4878,-122.191,1580,8676,Renton,WA,3800,155.88235294117646,73.61111111111111,0
20174,9476700035,2014-07-10,400000.0,4,2.0,2680,13680,2.0,0,2,4,7,2350,330,1943,1965,98056,47.4887,-122.192,1430,11000,Renton,WA,11000,149.2537313432836,29.239766081871345,0
20175,9476700135,2015-03-19,300000.0,3,1.75,1500,8352,1.0,0,2,5,6,750,750,1943,0,98056,47.4883,-122.191,1500,8447,Renton,WA,6852,200.0,35.91954022988506,0
20176,9477000060,2015-03-31,434500.0,3,1.75,1650,7965,1.0,0,0,4,7,1650,0,1967,0,98034,47.7335,-122.193,1560,7350,Kirkland,WA,6315,263.3333333333333,54.551161330822346,0
20177,9477000080,2014-07-14,415000.0,4,1.5,1540,7886,2.0,0,0,3,7,1540,0,1967,0,98034,47.734,-122.193,1550,7396,Kirkland,WA,6346,269.4805194805195,52.62490489475019,0
20178,9477000120,2014-10-22,383000.0,3,1.75,1410,7215,1.0,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600,Kirkland,WA,5805,271.63120567375887,53.083853083853086,0
20179,9477000190,2014-08-08,445000.0,3,2.25,1860,7200,1.0,0,0,4,7,1240,620,1977,0,98034,47.7332,-122.192,1560,7630,Kirkland,WA,5340,239.247311827957,61.80555555555556,0
20180,9477000280,2014-08-07,412500.0,4,2.25,1630,7969,1.0,0,0,3,7,1100,530,1977,0,98034,47.7336,-122.19,1580,7440,Kirkland,WA,6339,253.06748466257667,51.76308194252729,0
20181,9477000300,2014-07-28,425000.0,4,2.25,2060,8540,1.0,0,0,4,7,1540,520,1967,0,98034,47.734,-122.19,1560,7700,Kirkland,WA,6480,206.3106796116505,49.76580796252927,0
20182,9477000650,2014-11-19,397000.0,3,1.75,1640,11730,1.0,0,0,5,7,1640,0,1967,0,98034,47.7351,-122.189,1640,7770,Kirkland,WA,10090,242.0731707317073,33.84484228473998,0
20183,9477001140,2014-07-10,499950.0,4,1.75,1520,7700,1.0,0,0,4,7,1520,0,1967,0,98034,47.7356,-122.191,1520,7500,Kirkland,WA,6180,328.9144736842105,64.92857142857143,0
20184,9477001270,2015-03-16,390000.0,3,1.75,1300,10030,1.0,0,0,4,7,1300,0,1967,0,98034,47.7359,-122.192,1520,7713,Kirkland,WA,8730,300.0,38.88334995014955,0
20185,9477001280,2014-05-06,425000.0,4,2.0,1520,7983,1.0,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783,Kirkland,WA,6463,279.60526315789474,53.238131028435426,0
20186,9477001350,2014-07-22,360000.0,3,1.75,1300,7770,1.0,0,0,3,7,1300,0,1967,0,98034,47.7347,-122.192,1520,7600,Kirkland,WA,6470,276.9230769230769,46.33204633204633,0
20187,9477001410,2015-02-25,425500.0,4,1.75,1520,10630,1.0,0,0,4,7,1520,0,1967,0,98034,47.7347,-122.193,1550,8039,Kirkland,WA,9110,279.9342105263158,40.02822201317027,0
20188,9477100060,2014-09-09,445950.0,3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,Kirkland,WA,6500,343.03846153846155,57.17307692307692,0
20189,9477100170,2014-07-21,375000.0,3,1.5,1370,9720,2.0,0,0,3,7,1370,0,1968,0,98034,47.7302,-122.197,1510,8775,Kirkland,WA,8350,273.7226277372263,38.58024691358025,0
20190,9477100330,2014-12-12,400000.0,3,1.75,1510,8385,1.0,0,0,3,7,1510,0,1968,0,98034,47.7279,-122.195,1570,7480,Kirkland,WA,6875,264.9006622516556,47.70423375074538,0
20191,9477100490,2015-04-24,441500.0,3,1.75,1510,7700,1.0,0,0,3,7,1510,0,1968,0,98034,47.7283,-122.194,1440,7416,Kirkland,WA,6190,292.3841059602649,57.33766233766234,0
20192,9477100620,2015-02-19,245000.0,3,1.5,1330,7125,2.0,0,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350,Kirkland,WA,5795,184.21052631578948,34.3859649122807,0
20193,9477101280,2014-12-30,424950.0,3,1.75,2090,7505,1.0,0,0,3,7,2090,0,1967,0,98034,47.7326,-122.194,1510,7416,Kirkland,WA,5415,203.32535885167465,56.62225183211193,0
20194,9477200200,2014-08-18,305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,Kirkland,WA,7830,184.84848484848484,32.17299578059072,0
20195,9477200460,2015-01-08,350000.0,3,1.0,950,9451,1.0,0,0,4,7,950,0,1977,0,98034,47.7308,-122.19,1480,8352,Kirkland,WA,8501,368.42105263157896,37.03311818855148,0
20196,9477200560,2015-04-13,440000.0,3,1.75,1530,7245,1.0,0,0,4,7,1530,0,1984,0,98034,47.731,-122.191,1530,7490,Kirkland,WA,5715,287.58169934640523,60.73153899240856,0
20197,9477201040,2014-11-18,430000.0,3,1.75,1810,7300,1.0,0,0,4,7,1240,570,1976,0,98034,47.7299,-122.192,1460,7560,Kirkland,WA,5490,237.56906077348066,58.9041095890411,0
20198,9477201060,2015-04-23,380500.0,3,1.0,1410,7854,1.0,0,0,4,7,1410,0,1971,0,98034,47.7303,-122.192,1460,7500,Kirkland,WA,6444,269.8581560283688,48.446651387827856,0
20199,9477201150,2014-12-02,357000.0,3,1.5,1590,6750,1.0,0,0,3,7,1080,510,1976,0,98034,47.73,-122.191,1590,7400,Kirkland,WA,5160,224.52830188679246,52.888888888888886,0
20200,9477201370,2015-02-26,440000.0,3,1.75,1760,8025,1.0,0,0,4,7,1230,530,1976,0,98034,47.7287,-122.192,1590,7543,Kirkland,WA,6265,250.0,54.82866043613707,0
20201,9477201470,2014-10-22,379950.0,3,1.0,1270,6900,1.0,0,0,3,7,1270,0,1977,0,98034,47.7279,-122.192,1480,7280,Kirkland,WA,5630,299.1732283464567,55.06521739130435,0
20202,9477201530,2015-04-23,439000.0,3,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,0,98034,47.7288,-122.191,1660,7565,Kirkland,WA,6085,296.6216216216216,58.030403172504954,0
20203,9477201620,2014-05-16,446000.0,4,2.25,2270,7800,1.0,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,Kirkland,WA,5530,196.47577092511014,57.17948717948718,0
20204,9477500060,2014-08-13,484000.0,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,0,98059,47.5116,-122.163,2060,8745,Renton,WA,10201,146.66666666666666,35.84919635582549,0
20205,9477580030,2014-10-14,962000.0,4,2.75,3340,5700,2.0,0,0,3,11,3340,0,2013,0,98059,47.5059,-122.146,3340,6940,Renton,WA,2360,288.0239520958084,168.7719298245614,0
20206,9477580110,2014-06-26,971971.0,4,3.75,3460,6738,2.0,0,0,3,11,3460,0,2013,0,98059,47.506,-122.145,3340,6120,Renton,WA,3278,280.9164739884393,144.25215197387948,0
20207,9477710160,2015-04-26,425000.0,3,1.75,1560,9452,1.0,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985,Renton,WA,7892,272.43589743589746,44.96402877697842,0
20208,9477730080,2014-12-10,377000.0,3,1.75,1680,7389,1.0,0,0,3,8,1150,530,1979,0,98056,47.5199,-122.184,2100,10348,Renton,WA,5709,224.4047619047619,51.02178914602788,0
20209,9477920120,2015-02-12,505000.0,4,2.5,3170,5340,2.0,0,0,3,7,3170,0,2000,0,98059,47.4911,-122.138,3010,5340,Renton,WA,2170,159.30599369085172,94.5692883895131,0
