,id,zipcode,city,price_min,price_mean,price_max,$/ft2_living_mean,profit_max,profit_min
15469,7287100177,98133,Seattle,525000.0,525000.0,525000.0,191.6058394160584,0,0
15462,7284900030,98177,Seattle,850000.0,850000.0,850000.0,275.0809061488673,0,0
15470,7287700059,98133,Seattle,367950.0,367950.0,367950.0,160.6768558951965,0,0
15472,7292700005,98177,Seattle,485000.0,485000.0,485000.0,150.62111801242236,0,0
15473,7297700055,98028,Kenmore,306000.0,306000.0,306000.0,257.14285714285717,0,0
15474,7298000090,98023,Federal Way,490600.0,490600.0,490600.0,147.9493365500603,0,0
15475,7298020140,98023,Federal Way,515000.0,515000.0,515000.0,156.53495440729483,0,0
15476,7298020240,98023,Federal Way,402500.0,402500.0,402500.0,154.80769230769232,0,0
15497,7300000650,98055,Renton,340000.0,340000.0,340000.0,174.00204708290687,0,0
15297,7227500865,98056,Renton,141800.0,141800.0,141800.0,152.4731182795699,0,0
15471,7291700065,98177,Seattle,455000.0,455000.0,455000.0,242.0212765957447,0,0
15498,7300200290,98075,Sammamish,650000.0,650000.0,650000.0,186.7816091954023,0,0
15461,7283900551,98133,Seattle,415000.0,415000.0,415000.0,264.3312101910828,0,0
15477,7298030210,98023,Federal Way,445000.0,445000.0,445000.0,159.49820788530465,0,0
15484,7299600130,98092,Auburn,309780.0,309780.0,309780.0,138.17127564674396,0,0
15485,7299600140,98092,Auburn,274950.0,274950.0,274950.0,170.98880597014926,0,0
15486,7299600180,98092,Auburn,303210.0,303210.0,303210.0,150.9258337481334,0,0
15487,7299600530,98092,Auburn,280000.0,280000.0,280000.0,174.12935323383084,0,0
15480,7298050090,98023,Federal Way,510000.0,510000.0,510000.0,144.47592067988668,0,0
15488,7299600700,98092,Auburn,328000.0,328000.0,328000.0,146.29794826048172,0,0
15490,7299600950,98092,Auburn,279950.0,279950.0,279950.0,174.09825870646767,0,0
15460,7283900521,98133,Seattle,352500.0,352500.0,352500.0,235.0,0,0
15491,7299601410,98092,Auburn,333000.0,333000.0,333000.0,126.95386961494472,0,0
15493,7299601630,98092,Auburn,310000.0,310000.0,310000.0,138.2694023193577,0,0
15494,7299601790,98092,Auburn,287000.0,287000.0,287000.0,179.375,0,0
15495,7299601870,98092,Auburn,299000.0,299000.0,299000.0,190.20356234096693,0,0
15496,7300000550,98055,Renton,305000.0,305000.0,305000.0,177.9463243873979,0,0
15489,7299600920,98092,Auburn,279000.0,279000.0,279000.0,138.87506222000997,0,0
15479,7298040500,98023,Federal Way,486000.0,486000.0,486000.0,136.51685393258427,0,0
15478,7298040310,98023,Federal Way,556000.0,556000.0,556000.0,144.79166666666666,0,0
15492,7299601460,98092,Auburn,329900.0,329900.0,329900.0,147.14540588760036,0,0
15500,7300200550,98075,Sammamish,659000.0,659000.0,659000.0,252.4904214559387,0,0
15522,7303100210,98059,Renton,355000.0,355000.0,355000.0,196.13259668508286,0,0
15523,7303200450,98003,Federal Way,242000.0,242000.0,242000.0,161.33333333333334,0,0
15504,7300400200,98092,Auburn,352000.0,352000.0,352000.0,132.83018867924528,0,0
15505,7300400320,98092,Auburn,340000.0,340000.0,340000.0,120.99644128113879,0,0
15506,7300400580,98092,Auburn,328000.0,328000.0,328000.0,138.39662447257385,0,0
15507,7300400670,98092,Auburn,277000.0,277000.0,277000.0,149.72972972972974,0,0
15508,7300410010,98092,Auburn,340000.0,340000.0,340000.0,126.39405204460967,0,0
15509,7300410060,98092,Auburn,303000.0,303000.0,303000.0,163.78378378378378,0,0
15510,7300410110,98092,Auburn,390000.0,390000.0,390000.0,156.6265060240964,0,0
15503,7300400170,98092,Auburn,334000.0,334000.0,334000.0,144.5887445887446,0,0
15511,7300410300,98092,Auburn,355000.0,355000.0,355000.0,138.13229571984436,0,0
15513,7300700056,98155,Seattle,436000.0,436000.0,436000.0,205.66037735849056,0,0
15514,7301300050,98155,Seattle,375000.0,375000.0,375000.0,194.30051813471502,0,0
15515,7301300150,98155,Seattle,233000.0,233000.0,233000.0,186.4,0,0
15516,7301300215,98155,Seattle,370000.0,370000.0,370000.0,225.609756097561,0,0
15517,7302000120,98053,Redmond,695000.0,695000.0,695000.0,272.54901960784315,0,0
15499,7300200400,98075,Sammamish,682000.0,682000.0,682000.0,278.3673469387755,0,0
15296,7227500830,98056,Renton,151000.0,151000.0,151000.0,209.72222222222223,0,0
15512,7300700050,98155,Seattle,325000.0,325000.0,325000.0,250.0,0,0
15502,7300400150,98092,Auburn,299000.0,299000.0,299000.0,127.23404255319149,0,0
15501,7300400060,98092,Auburn,370000.0,370000.0,370000.0,136.53136531365314,0,0
15518,7302000210,98053,Redmond,442500.0,442500.0,442500.0,163.28413284132841,0,0
15524,7304300420,98155,Seattle,464500.0,464500.0,464500.0,265.42857142857144,0,0
15525,7304300430,98155,Seattle,364000.0,364000.0,364000.0,356.8627450980392,0,0
15526,7304300470,98155,Seattle,375000.0,375000.0,375000.0,297.6190476190476,0,0
15527,7304300570,98155,Seattle,366500.0,366500.0,366500.0,177.05314009661836,0,0
15528,7304300720,98155,Seattle,307000.0,307000.0,307000.0,266.95652173913044,0,0
15521,7302900090,98059,Renton,555000.0,555000.0,555000.0,166.66666666666666,0,0
15529,7304300760,98155,Seattle,349000.0,349000.0,349000.0,345.54455445544556,0,0
15531,7304300906,98155,Seattle,304000.0,304000.0,304000.0,237.5,0,0
15532,7304301005,98155,Seattle,350000.0,350000.0,350000.0,346.53465346534654,0,0
15533,7304301010,98155,Seattle,421000.0,421000.0,421000.0,300.7142857142857,0,0
15534,7304301045,98155,Seattle,257000.0,257000.0,257000.0,333.76623376623377,0,0
15535,7304301085,98155,Seattle,322500.0,322500.0,322500.0,285.39823008849555,0,0
15536,7304301231,98155,Seattle,345000.0,345000.0,345000.0,205.35714285714286,0,0
15537,7304301300,98155,Seattle,300000.0,300000.0,300000.0,297.029702970297,0,0
15530,7304300905,98155,Seattle,252000.0,252000.0,252000.0,193.84615384615384,0,0
15520,7302000610,98053,Redmond,316000.0,316000.0,316000.0,149.0566037735849,0,0
15519,7302000500,98053,Redmond,345000.0,345000.0,345000.0,278.2258064516129,0,0
15483,7299500200,98010,Black Diamond,190000.0,190000.0,190000.0,226.1904761904762,0,0
15482,7298900010,98077,Not found,640000.0,640000.0,640000.0,215.4882154882155,0,0
15481,7298050110,98023,Federal Way,420000.0,420000.0,420000.0,125.0,0,0
15538,7305300045,98155,Seattle,320000.0,320000.0,320000.0,205.12820512820514,0,0
15545,7305900082,98155,Seattle,350000.0,350000.0,350000.0,234.8993288590604,0,0
15546,7308600010,98011,Bothell,749995.0,749995.0,749995.0,218.65743440233237,0,0
15547,7308600040,98011,Bothell,769995.0,769995.0,769995.0,229.16517857142858,0,0
15548,7308600050,98011,Bothell,738515.0,738515.0,738515.0,219.79613095238096,0,0
15559,7312400075,98126,Seattle,422500.0,422500.0,422500.0,464.2857142857143,0,0
15549,7308900100,98177,Seattle,401000.0,401000.0,401000.0,206.70103092783506,0,0
15551,7308900490,98177,Seattle,650000.0,650000.0,650000.0,255.90551181102362,0,0
15544,7305300760,98155,Seattle,317500.0,317500.0,317500.0,260.24590163934425,0,0
15552,7309100070,98052,Redmond,600000.0,600000.0,600000.0,352.94117647058823,0,0
15554,7312000240,98059,Renton,442000.0,442000.0,442000.0,175.3968253968254,0,0
15555,7312100010,98059,Renton,410000.0,410000.0,410000.0,183.03571428571428,0,0
15556,7312200040,98056,Renton,560000.0,560000.0,560000.0,312.8491620111732,0,0
15557,7312200120,98056,Renton,450000.0,450000.0,450000.0,255.6818181818182,0,0
15550,7308900445,98177,Seattle,375000.0,375000.0,375000.0,200.53475935828877,0,0
15579,7334401450,98045,North Bend,308550.0,308550.0,308550.0,192.84375,0,0
15580,7334500090,98045,North Bend,290000.0,290000.0,290000.0,160.22099447513813,0,0
15553,7309100270,98052,Redmond,580000.0,580000.0,580000.0,337.2093023255814,0,0
15543,7305300695,98155,Seattle,625000.0,625000.0,625000.0,221.63120567375887,0,0
15542,7305300500,98155,Seattle,290000.0,290000.0,290000.0,241.66666666666666,0,0
15558,7312400030,98126,Seattle,442000.0,442000.0,442000.0,313.4751773049645,0,0
15564,7316400070,98023,Federal Way,255000.0,255000.0,255000.0,91.07142857142857,0,0
15565,7319900345,98144,Seattle,438500.0,438500.0,438500.0,294.2953020134228,0,0
15566,7322910030,98053,Redmond,1095000.0,1095000.0,1095000.0,248.29931972789115,0,0
15567,7324900016,98004,Bellevue,1450000.0,1450000.0,1450000.0,347.72182254196645,0,0
15568,7325600160,98014,Carnation,299000.0,299000.0,299000.0,533.9285714285714,0,0
15561,7312400325,98126,Seattle,275000.0,275000.0,275000.0,357.14285714285717,0,0
15569,7326200030,98019,Duvall,350000.0,350000.0,350000.0,225.80645161290323,0,0
15571,7327500200,98045,North Bend,455000.0,455000.0,455000.0,385.59322033898303,0,0
15572,7327500270,98045,North Bend,445000.0,445000.0,445000.0,373.9495798319328,0,0
15573,7327902612,98108,Seattle,269500.0,269500.0,269500.0,289.78494623655916,0,0
15574,7331900270,98002,Auburn,235000.0,235000.0,235000.0,195.83333333333334,0,0
15575,7331900290,98002,Auburn,230000.0,230000.0,230000.0,151.31578947368422,0,0
15576,7334400070,98045,North Bend,392000.0,392000.0,392000.0,261.3333333333333,0,0
15577,7334401000,98045,North Bend,278000.0,278000.0,278000.0,226.01626016260164,0,0
15570,7326200110,98019,Duvall,324000.0,324000.0,324000.0,209.03225806451613,0,0
15578,7334401040,98045,North Bend,271000.0,271000.0,271000.0,150.55555555555554,0,0
15560,7312400080,98126,Seattle,550000.0,550000.0,550000.0,327.3809523809524,0,0
15581,7334500120,98045,North Bend,240000.0,240000.0,240000.0,176.47058823529412,0,0
15562,7312900060,98126,Seattle,235000.0,235000.0,235000.0,326.3888888888889,0,0
15603,7338000800,98002,Auburn,185000.0,185000.0,185000.0,144.53125,0,0
15605,7338000950,98002,Auburn,187000.0,187000.0,187000.0,146.09375,0,0
15586,7334501300,98045,North Bend,308000.0,308000.0,308000.0,188.95705521472394,0,0
15587,7334501410,98045,North Bend,299500.0,299500.0,299500.0,187.1875,0,0
15588,7334501440,98045,North Bend,287000.0,287000.0,287000.0,249.56521739130434,0,0
15589,7334600030,98045,North Bend,280000.0,280000.0,280000.0,205.88235294117646,0,0
15590,7334600170,98045,North Bend,345000.0,345000.0,345000.0,248.20143884892087,0,0
15591,7334600280,98045,North Bend,349900.0,349900.0,349900.0,225.74193548387098,0,0
15592,7334600730,98045,North Bend,259000.0,259000.0,259000.0,163.9240506329114,0,0
15585,7334501250,98045,North Bend,325000.0,325000.0,325000.0,173.79679144385025,0,0
15593,7334602070,98045,North Bend,290000.0,290000.0,290000.0,169.5906432748538,0,0
15595,7335400065,98002,Auburn,229950.0,229950.0,229950.0,146.46496815286625,0,0
15596,7335400215,98002,Auburn,95000.0,95000.0,95000.0,125.0,0,0
15597,7335400345,98002,Auburn,135000.0,135000.0,135000.0,173.07692307692307,0,0
15598,7335400400,98002,Auburn,176250.0,176250.0,176250.0,122.39583333333333,0,0
15541,7305300470,98155,Seattle,345000.0,345000.0,345000.0,189.56043956043956,0,0
15540,7305300370,98155,Seattle,390000.0,390000.0,390000.0,314.51612903225805,0,0
15539,7305300090,98155,Seattle,338000.0,338000.0,338000.0,220.91503267973857,0,0
15594,7335400020,98002,Auburn,219500.0,219500.0,219500.0,201.37614678899084,0,0
15584,7334501240,98045,North Bend,280000.0,280000.0,280000.0,220.4724409448819,0,0
15583,7334501130,98045,North Bend,255000.0,255000.0,255000.0,274.19354838709677,0,0
15582,7334500800,98045,North Bend,299500.0,299500.0,299500.0,217.02898550724638,0,0
15606,7338001190,98002,Auburn,215000.0,215000.0,215000.0,167.96875,0,0
15607,7338200170,98045,North Bend,600000.0,600000.0,600000.0,221.4022140221402,0,0
15608,7338200180,98045,North Bend,590000.0,590000.0,590000.0,221.8045112781955,0,0
15609,7338200240,98045,North Bend,437500.0,437500.0,437500.0,188.57758620689654,0,0
15602,7338000730,98002,Auburn,167000.0,167000.0,167000.0,130.46875,0,0
15610,7338220120,98002,Auburn,260000.0,260000.0,260000.0,120.93023255813954,0,0
15612,7338220200,98002,Auburn,275000.0,275000.0,275000.0,127.90697674418605,0,0
15613,7338220280,98002,Auburn,257000.0,257000.0,257000.0,147.70114942528735,0,0
15614,7338220370,98002,Auburn,297000.0,297000.0,297000.0,133.18385650224215,0,0
15615,7338400945,98118,Seattle,420000.0,420000.0,420000.0,201.92307692307693,0,0
15616,7338401230,98118,Seattle,285000.0,285000.0,285000.0,279.4117647058824,0,0
15617,7338401759,98108,Seattle,268000.0,268000.0,268000.0,194.20289855072463,0,0
15618,7338402160,98108,Seattle,349950.0,349950.0,349950.0,196.6011235955056,0,0
15611,7338220160,98002,Auburn,319500.0,319500.0,319500.0,117.03296703296704,0,0
15601,7338000270,98002,Auburn,184500.0,184500.0,184500.0,144.140625,0,0
15600,7338000150,98002,Auburn,160000.0,160000.0,160000.0,149.53271028037383,0,0
15599,7335400500,98002,Auburn,194900.0,194900.0,194900.0,240.6172839506173,0,0
15604,7338000850,98002,Auburn,183000.0,183000.0,183000.0,142.96875,0,0
10415,3937900120,98108,Seattle,400000.0,400000.0,400000.0,220.99447513812154,0,0
15619,7338402690,98108,Seattle,335000.0,335000.0,335000.0,165.84158415841586,0,0
10414,3935900350,98125,Seattle,490000.0,490000.0,490000.0,296.969696969697,0,0
15625,7340600845,98168,Seattle,185000.0,185000.0,185000.0,134.05797101449275,0,0
15626,7340601063,98168,Seattle,295500.0,295500.0,295500.0,185.8490566037736,0,0
15627,7345000120,98002,Auburn,206000.0,206000.0,206000.0,156.06060606060606,0,0
15628,7345000340,98002,Auburn,208000.0,208000.0,208000.0,203.92156862745097,0,0
15629,7345200400,98002,Auburn,205000.0,205000.0,205000.0,202.97029702970298,0,0
15630,7345200650,98002,Auburn,219200.0,219200.0,219200.0,130.47619047619048,0,0
15631,7345310100,98002,Auburn,238000.0,238000.0,238000.0,144.24242424242425,0,0
15624,7340600827,98168,Seattle,239950.0,239950.0,239950.0,164.34931506849315,0,0
15632,7345600755,98168,Seattle,360000.0,360000.0,360000.0,200.0,0,0
15634,7347600210,98168,Seattle,258000.0,258000.0,258000.0,211.47540983606558,0,0
15635,7347600490,98168,Seattle,245000.0,245000.0,245000.0,120.09803921568627,0,0
15636,7347600507,98168,Seattle,235000.0,235000.0,235000.0,162.06896551724137,0,0
15637,7348200115,98168,Seattle,200000.0,200000.0,200000.0,175.43859649122808,0,0
15638,7348200195,98168,Seattle,173250.0,173250.0,173250.0,175.0,0,0
15639,7349400100,98002,Auburn,279950.0,279950.0,279950.0,145.05181347150258,0,0
15660,7369600080,98199,Seattle,704000.0,704000.0,704000.0,282.7309236947791,0,0
15633,7346600092,98168,Seattle,327200.0,327200.0,327200.0,227.22222222222223,0,0
15782,7454000315,98126,Seattle,299500.0,299500.0,299500.0,404.72972972972974,0,0
15623,7340600735,98168,Seattle,285000.0,285000.0,285000.0,98.95833333333333,0,0
15641,7349400610,98002,Auburn,305000.0,305000.0,305000.0,148.78048780487805,0,0
15646,7349650330,98002,Auburn,270000.0,270000.0,270000.0,135.678391959799,0,0
15647,7349650490,98002,Auburn,285000.0,285000.0,285000.0,178.125,0,0
15648,7349660050,98002,Auburn,268000.0,268000.0,268000.0,167.5,0,0
15649,7349800780,98019,Duvall,175000.0,175000.0,175000.0,166.66666666666666,0,0
15650,7351000160,98001,Auburn,332000.0,332000.0,332000.0,156.60377358490567,0,0
15643,7349620030,98002,Auburn,272000.0,272000.0,272000.0,128.60520094562648,0,0
15651,7351200050,98125,Seattle,1335000.0,1335000.0,1335000.0,580.4347826086956,0,0
15640,7349400420,98002,Auburn,286285.0,286285.0,286285.0,144.58838383838383,0,0
15653,7352200025,98125,Seattle,1190000.0,1190000.0,1190000.0,572.1153846153846,0,0
15655,7352200450,98125,Seattle,2050000.0,2050000.0,2050000.0,572.6256983240223,0,0
15656,7355700171,98040,Mercer Island,1230000.0,1230000.0,1230000.0,404.60526315789474,0,0
15657,7363600185,98115,Seattle,1187500.0,1187500.0,1187500.0,415.2097902097902,0,0
15658,7365600070,98040,Mercer Island,762500.0,762500.0,762500.0,292.1455938697318,0,0
15659,7366100080,98168,Seattle,318000.0,318000.0,318000.0,112.76595744680851,0,0
15652,7351200295,98125,Seattle,1150000.0,1150000.0,1150000.0,653.4090909090909,0,0
15642,7349600230,98002,Auburn,275000.0,275000.0,275000.0,167.6829268292683,0,0
15654,7352200100,98125,Seattle,1360000.0,1360000.0,1360000.0,519.0839694656488,0,0
15661,7370600020,98177,Seattle,606000.0,606000.0,606000.0,307.61421319796955,0,0
15663,7370600050,98177,Seattle,452000.0,452000.0,452000.0,337.3134328358209,0,0
15685,7399000350,98055,Renton,300000.0,300000.0,300000.0,193.5483870967742,0,0
15666,7375100070,98008,Bellevue,491000.0,491000.0,491000.0,340.97222222222223,0,0
15667,7375300100,98008,Bellevue,400000.0,400000.0,400000.0,264.9006622516556,0,0
15668,7375300160,98008,Bellevue,530000.0,530000.0,530000.0,194.85294117647058,0,0
15669,7376300060,98008,Bellevue,465750.0,465750.0,465750.0,369.64285714285717,0,0
15670,7376300085,98008,Bellevue,530000.0,530000.0,530000.0,370.6293706293706,0,0
15671,7379600240,98007,Bellevue,615000.0,615000.0,615000.0,315.38461538461536,0,0
15672,7379700051,98007,Bellevue,375000.0,375000.0,375000.0,235.8490566037736,0,0
15665,7374600060,98007,Bellevue,550000.0,550000.0,550000.0,303.8674033149171,0,0
15673,7383450250,98038,Maple Valley,374950.0,374950.0,374950.0,179.4019138755981,0,0
15675,7385300020,98007,Bellevue,725000.0,725000.0,725000.0,225.85669781931463,0,0
15676,7385310040,98007,Bellevue,725000.0,725000.0,725000.0,299.58677685950414,0,0
15677,7387500185,98106,Seattle,249900.0,249900.0,249900.0,219.21052631578948,0,0
15678,7387500195,98106,Seattle,367000.0,367000.0,367000.0,201.64835164835165,0,0
15679,7387500235,98106,Seattle,363000.0,363000.0,363000.0,185.20408163265307,0,0
15680,7387500335,98106,Seattle,280000.0,280000.0,280000.0,285.7142857142857,0,0
15662,7370600045,98177,Seattle,640000.0,640000.0,640000.0,380.95238095238096,0,0
15674,7384500110,98116,Seattle,685000.0,685000.0,685000.0,198.55072463768116,0,0
15664,7374200030,98155,Seattle,387000.0,387000.0,387000.0,154.8,0,0
15681,7390400026,98178,Seattle,315000.0,315000.0,315000.0,170.27027027027026,0,0
15682,7390400069,98178,Seattle,450000.0,450000.0,450000.0,160.1423487544484,0,0
15686,7399000360,98055,Renton,330000.0,330000.0,330000.0,191.86046511627907,0,0
15687,7399000580,98055,Renton,318000.0,318000.0,318000.0,145.87155963302752,0,0
15688,7399100040,98055,Renton,185000.0,185000.0,185000.0,154.16666666666666,0,0
15689,7399100210,98055,Renton,140000.0,140000.0,140000.0,116.66666666666667,0,0
15690,7399200240,98055,Renton,325000.0,325000.0,325000.0,173.79679144385025,0,0
15691,7399200510,98055,Renton,383000.0,383000.0,383000.0,161.60337552742615,0,0
15684,7399000230,98055,Renton,350000.0,350000.0,350000.0,154.86725663716814,0,0
15692,7399200770,98055,Renton,417400.0,417400.0,417400.0,155.7462686567164,0,0
15694,7399300420,98055,Renton,255000.0,255000.0,255000.0,217.94871794871796,0,0
15695,7399300510,98055,Renton,294900.0,294900.0,294900.0,196.6,0,0
15696,7399300780,98055,Renton,337500.0,337500.0,337500.0,220.58823529411765,0,0
15697,7399300850,98055,Renton,290000.0,290000.0,290000.0,193.33333333333334,0,0
15698,7399300860,98055,Renton,290000.0,290000.0,290000.0,193.33333333333334,0,0
15699,7399301050,98055,Renton,315000.0,315000.0,315000.0,212.83783783783784,0,0
15700,7399301100,98055,Renton,315000.0,315000.0,315000.0,212.83783783783784,0,0
15693,7399300120,98055,Renton,260000.0,260000.0,260000.0,175.67567567567568,0,0
15683,7394400080,98108,Seattle,535000.0,535000.0,535000.0,188.38028169014083,0,0
15645,7349650230,98002,Auburn,247500.0,247500.0,247500.0,152.77777777777777,0,0
16270,7657000165,98178,Seattle,200000.0,200000.0,200000.0,186.9158878504673,0,0
15644,7349650120,98002,Auburn,292000.0,292000.0,292000.0,100.34364261168385,0,0
15702,7399800150,98072,Woodinville,535500.0,535500.0,535500.0,309.53757225433526,0,0
15707,7410200431,98115,Seattle,430000.0,430000.0,430000.0,277.4193548387097,0,0
15708,7414200010,98177,Seattle,276000.0,276000.0,276000.0,317.2413793103448,0,0
15709,7417100123,98155,Seattle,365000.0,365000.0,365000.0,202.77777777777777,0,0
15710,7417100133,98155,Seattle,310000.0,310000.0,310000.0,133.6206896551724,0,0
15711,7417700185,98155,Seattle,307000.0,307000.0,307000.0,300.98039215686276,0,0
15722,7424110130,98034,Kirkland,423000.0,423000.0,423000.0,225.0,0,0
15712,7417700664,98155,Seattle,220000.0,220000.0,220000.0,157.14285714285714,0,0
15706,7409700215,98115,Seattle,921500.0,921500.0,921500.0,485.0,0,0
15714,7418700040,98155,Seattle,234000.0,234000.0,234000.0,243.75,0,0
15716,7419500200,98033,Kirkland,1420000.0,1420000.0,1420000.0,359.49367088607596,0,0
15717,7419700010,98033,Kirkland,665000.0,665000.0,665000.0,237.5,0,0
15718,7419700015,98033,Kirkland,490000.0,490000.0,490000.0,234.44976076555025,0,0
15719,7420100040,98033,Kirkland,525000.0,525000.0,525000.0,285.32608695652175,0,0
15720,7420200050,98033,Kirkland,623000.0,623000.0,623000.0,336.7567567567568,0,0
15713,7418000020,98059,Renton,305000.0,305000.0,305000.0,217.85714285714286,0,0
15742,7436300180,98033,Kirkland,530000.0,530000.0,530000.0,228.44827586206895,0,0
15715,7418700050,98155,Seattle,299000.0,299000.0,299000.0,215.10791366906474,0,0
15743,7436400020,98033,Kirkland,585000.0,585000.0,585000.0,317.9347826086956,0,0
15705,7405700015,98133,Seattle,406000.0,406000.0,406000.0,372.4770642201835,0,0
15723,7424600020,98033,Kirkland,620000.0,620000.0,620000.0,326.3157894736842,0,0
15727,7428000120,98023,Federal Way,176000.0,176000.0,176000.0,114.28571428571429,0,0
15728,7429000130,98031,Kent,515000.0,515000.0,515000.0,172.81879194630872,0,0
15729,7429000240,98031,Kent,422500.0,422500.0,422500.0,165.68627450980392,0,0
15730,7430500110,98008,Bellevue,1378000.0,1378000.0,1378000.0,267.5728155339806,0,0
15731,7430500301,98008,Bellevue,700000.0,700000.0,700000.0,312.5,0,0
15724,7424700045,98122,Seattle,2050000.0,2050000.0,2050000.0,535.248041775457,0,0
15732,7430500415,98008,Bellevue,540000.0,540000.0,540000.0,482.14285714285717,0,0
15721,7424100050,98033,Kirkland,420000.0,420000.0,420000.0,338.7096774193548,0,0
15734,7431500341,98008,Bellevue,1355000.0,1355000.0,1355000.0,376.3888888888889,0,0
15736,7435500085,98136,Seattle,380000.0,380000.0,380000.0,228.9156626506024,0,0
15737,7436000205,98136,Seattle,665000.0,665000.0,665000.0,527.7777777777778,0,0
15738,7436050170,98030,Kent,338500.0,338500.0,338500.0,141.63179916317992,0,0
15739,7436200040,98001,Auburn,290000.0,290000.0,290000.0,104.31654676258992,0,0
15740,7436300160,98033,Kirkland,409900.0,409900.0,409900.0,257.7987421383648,0,0
15733,7431500280,98008,Bellevue,959750.0,959750.0,959750.0,313.6437908496732,0,0
15741,7436300170,98033,Kirkland,411000.0,411000.0,411000.0,258.49056603773585,0,0
15735,7434500127,98125,Seattle,527000.0,527000.0,527000.0,235.26785714285714,0,0
15744,7436500060,98033,Kirkland,562000.0,562000.0,562000.0,258.98617511520735,0,0
15766,7452500045,98126,Seattle,235000.0,235000.0,235000.0,270.11494252873564,0,0
15767,7452500190,98126,Seattle,345000.0,345000.0,345000.0,485.9154929577465,0,0
15748,7436600090,98059,Renton,287000.0,287000.0,287000.0,220.76923076923077,0,0
15749,7436700090,98059,Renton,449950.0,449950.0,449950.0,193.94396551724137,0,0
15750,7436900045,98052,Redmond,383000.0,383000.0,383000.0,333.04347826086956,0,0
15751,7436900060,98052,Redmond,440000.0,440000.0,440000.0,312.0567375886525,0,0
15752,7437100210,98038,Maple Valley,315000.0,315000.0,315000.0,182.08092485549133,0,0
15753,7437100340,98038,Maple Valley,360000.0,360000.0,360000.0,189.47368421052633,0,0
15754,7437100570,98038,Maple Valley,291000.0,291000.0,291000.0,156.4516129032258,0,0
15747,7436500360,98033,Kirkland,510000.0,510000.0,510000.0,344.5945945945946,0,0
15755,7437100770,98038,Maple Valley,275000.0,275000.0,275000.0,135.4679802955665,0,0
15757,7443000480,98119,Seattle,865000.0,865000.0,865000.0,314.54545454545456,0,0
15758,7443000514,98119,Seattle,525000.0,525000.0,525000.0,383.2116788321168,0,0
15759,7443000640,98119,Seattle,460000.0,460000.0,460000.0,328.57142857142856,0,0
15760,7443000652,98119,Seattle,365000.0,365000.0,365000.0,462.0253164556962,0,0
15761,7443000985,98119,Seattle,475000.0,475000.0,475000.0,236.318407960199,0,0
15704,7403200050,98028,Kenmore,1600000.0,1600000.0,1600000.0,474.7774480712166,0,0
15703,7401000040,98133,Seattle,405000.0,405000.0,405000.0,243.97590361445782,0,0
15756,7437101030,98038,Maple Valley,265000.0,265000.0,265000.0,161.58536585365854,0,0
15746,7436500270,98033,Kirkland,567000.0,567000.0,567000.0,270.0,0,0
15745,7436500120,98033,Kirkland,529000.0,529000.0,529000.0,352.6666666666667,0,0
15762,7443001470,98119,Seattle,755000.0,755000.0,755000.0,351.16279069767444,0,0
15768,7452500285,98126,Seattle,280000.0,280000.0,280000.0,388.8888888888889,0,0
15769,7452500315,98126,Seattle,285000.0,285000.0,285000.0,235.53719008264463,0,0
15770,7452500340,98126,Seattle,265000.0,265000.0,265000.0,245.37037037037038,0,0
15771,7452500365,98126,Seattle,310000.0,310000.0,310000.0,356.32183908045977,0,0
15772,7452500530,98126,Seattle,250000.0,250000.0,250000.0,294.11764705882354,0,0
15765,7446500010,98011,Bothell,664500.0,664500.0,664500.0,216.44951140065146,0,0
15773,7452500565,98126,Seattle,260000.0,260000.0,260000.0,95.9409594095941,0,0
15775,7452500770,98126,Seattle,267500.0,267500.0,267500.0,278.6458333333333,0,0
15776,7452500815,98126,Seattle,212625.0,212625.0,212625.0,221.484375,0,0
15777,7453000070,98126,Seattle,275000.0,275000.0,275000.0,292.5531914893617,0,0
15778,7454000030,98126,Seattle,250000.0,250000.0,250000.0,337.8378378378378,0,0
15779,7454000110,98126,Seattle,202000.0,202000.0,202000.0,301.4925373134328,0,0
15780,7454000145,98126,Seattle,122000.0,122000.0,122000.0,164.86486486486487,0,0
15781,7454000295,98126,Seattle,245000.0,245000.0,245000.0,345.07042253521126,0,0
15774,7452500730,98126,Seattle,264950.0,264950.0,264950.0,264.95,0,0
15764,7445000115,98107,Seattle,725000.0,725000.0,725000.0,290.0,0,0
15763,7445000105,98107,Seattle,373500.0,373500.0,373500.0,466.875,0,0
15701,7399800110,98072,Woodinville,565000.0,565000.0,565000.0,288.265306122449,0,0
15783,7454000470,98126,Seattle,412500.0,412500.0,412500.0,269.6078431372549,0,0
15785,7454000585,98126,Seattle,289000.0,289000.0,289000.0,407.0422535211268,0,0
15888,7508700085,98125,Seattle,386500.0,386500.0,386500.0,131.01694915254237,0,0
15788,7454000990,98126,Seattle,304950.0,304950.0,304950.0,455.14925373134326,0,0
15789,7454001060,98146,Seattle,295000.0,295000.0,295000.0,440.2985074626866,0,0
15790,7454001075,98146,Seattle,240000.0,240000.0,240000.0,358.2089552238806,0,0
15791,7454001090,98146,Seattle,307000.0,307000.0,307000.0,398.7012987012987,0,0
15792,7454001120,98146,Seattle,285950.0,285950.0,285950.0,402.7464788732394,0,0
15793,7454001125,98146,Seattle,400000.0,400000.0,400000.0,178.57142857142858,0,0
